행정구역별,산업별,종사자성별,2006년,2007년,2008년,2009년,2010년,2011년,2012년,2013년,2014년,2015년,2016년,2017년,2018년,2019년,2020년
강원,금융 및 보험업(64~66),계,17655,17959,18205,19068,18256,19048,18654,18880,18663,21541,22344,22754,22229,23495,22146
강원,금융 및 보험업(64~66),남자,8629,8639,9034,9469,8715,9275,8856,8839,8861,9301,10181,10147,9712,9771,8825
강원,금융 및 보험업(64~66),여자,9026,9320,9171,9599,9541,9773,9798,10041,9802,12240,12163,12607,12517,13724,13321
강원,부동산업(68),계,8012,7393,8595,8912,8608,9116,9002,9258,9680,9818,10616,11195,11564,11763,11356
강원,부동산업(68),남자,5972,5377,6337,6428,6116,6495,6401,6491,6738,6759,7191,7475,7639,7822,7584
강원,부동산업(68),여자,2040,2016,2258,2484,2492,2621,2601,2767,2942,3059,3425,3720,3925,3941,3772
강원,"전문, 과학 및 기술 서비스업(70~73)",계,8792,8872,9305,9589,11036,10990,10965,12415,12860,13727,14895,14776,16282,17165,18450
강원,"전문, 과학 및 기술 서비스업(70~73)",남자,6102,5978,6397,6474,7179,7280,7377,8454,8615,9146,9896,9732,10857,11485,12116
강원,"전문, 과학 및 기술 서비스업(70~73)",여자,2690,2894,2908,3115,3857,3710,3588,3961,4245,4581,4999,5044,5425,5680,6334
강원,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,10163,11258,11888,13654,14608,17227,18383,21429,22589,23480,23283,23844,22566,25275,22842
강원,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",남자,6591,7302,7362,8096,8488,9628,10351,12019,12236,13034,12942,12971,12229,13866,12954
강원,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",여자,3572,3956,4526,5558,6120,7599,8032,9410,10353,10446,10341,10873,10337,11409,9888
강원,"공공행정, 국방 및 사회보장 행정(84)",계,26225,26895,28157,29438,32517,32249,33254,33541,33411,36363,36910,37069,38319,40634,43949
강원,"공공행정, 국방 및 사회보장 행정(84)",남자,20573,20948,21789,22375,24254,24166,24502,24036,23631,25416,25102,24952,25979,26636,28327
강원,"공공행정, 국방 및 사회보장 행정(84)",여자,5652,5947,6368,7063,8263,8083,8752,9505,9780,10947,11808,12117,12340,13998,15622
강원,교육 서비스업(85),계,42000,42904,44199,45693,45434,47711,49729,51813,52656,54092,53253,54548,57100,58842,53004
강원,교육 서비스업(85),남자,19391,19730,19507,20067,19308,20949,21273,21793,21978,22430,21772,21974,23375,23284,20492
강원,교육 서비스업(85),여자,22609,23174,24692,25626,26126,26762,28456,30020,30678,31662,31481,32574,33725,35558,32512
강원,보건업 및 사회복지 서비스업(86~87),계,24090,25540,28224,31032,35481,36857,39463,44026,46756,46920,52885,57417,61840,65284,70951
강원,보건업 및 사회복지 서비스업(86~87),남자,6748,7006,7327,7777,8464,8715,9380,9723,10604,10312,11483,12144,13092,13651,14879
강원,보건업 및 사회복지 서비스업(86~87),여자,17342,18534,20897,23255,27017,28142,30083,34303,36152,36608,41402,45273,48748,51633,56072
강원,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,15521,15089,16559,15869,15619,15152,15873,18549,18816,17462,18641,20203,21704,23577,21343
강원,"예술, 스포츠 및 여가관련 서비스업(90~91)",남자,10021,9752,10081,9810,9784,9299,9753,11327,11425,10566,11380,11225,12832,13742,12689
강원,"예술, 스포츠 및 여가관련 서비스업(90~91)",여자,5500,5337,6478,6059,5835,5853,6120,7222,7391,6896,7261,8978,8872,9835,8654
강원,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,25441,25707,25803,26503,26490,27353,28476,29257,28981,29531,29265,29508,30554,31470,28392
강원,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",남자,14440,14467,14364,14511,14285,14802,15550,15792,15842,15657,15967,16009,16425,16842,15692
강원,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",여자,11001,11240,11439,11992,12205,12551,12926,13465,13139,13874,13298,13499,14129,14628,12700
충북,전체 산업,계,462882,480060,498337,513176,533545,551917,569544,591503,620550,648454,667313,681870,713339,741452,707138
충북,전체 산업,남자,272565,281627,295140,301927,314872,324858,333249,345252,362407,381299,393119,399977,419393,436964,415085
충북,전체 산업,여자,190317,198433,203197,211249,218673,227059,236295,246251,258143,267155,274194,281893,293946,304488,292053
충북,"농업, 임업 및 어업(01~03)",계,1369,1377,1495,1625,1563,1789,1630,1996,1996,2348,2438,2498,2491,2716,2685
충북,"농업, 임업 및 어업(01~03)",남자,1034,1078,1170,1161,1112,1212,1239,1462,1367,1738,1805,1802,1854,2067,2032
충북,"농업, 임업 및 어업(01~03)",여자,335,299,325,464,451,577,391,534,629,610,633,696,637,649,653
충북,광업(05~08),계,879,861,923,878,884,795,731,758,903,872,955,1012,1034,1062,1071
충북,광업(05~08),남자,804,793,846,799,810,725,659,682,831,789,865,919,947,958,973
충북,광업(05~08),여자,75,68,77,79,74,70,72,76,72,83,90,93,87,104,98
충북,제조업(10~34),계,127043,130580,136992,140002,144572,154733,156920,168762,180032,186786,194233,198137,208750,212108,213467
충북,제조업(10~34),남자,86674,89906,95592,99061,102382,110833,112640,121438,129981,135721,142202,145852,154470,159999,157714
충북,제조업(10~34),여자,40369,40674,41400,40941,42190,43900,44280,47324,50051,51065,52031,52285,54280,52109,55753
충북,"전기, 가스, 증기 및 공기조절 공급업(35)",계,1347,1428,1429,1280,1382,1215,1231,1259,1361,1391,1416,1472,1555,1539,1506
충북,"전기, 가스, 증기 및 공기조절 공급업(35)",남자,1190,1228,1264,1119,1217,964,1066,1077,1160,1190,1206,1206,1253,1281,1214
충북,"전기, 가스, 증기 및 공기조절 공급업(35)",여자,157,200,165,161,165,251,165,182,201,201,210,266,302,258,292
충북,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,3625,3542,3633,3715,4019,4415,4363,4588,4824,4926,5183,5035,5255,5454,5338
충북,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",남자,3143,3060,3099,3210,3483,3785,3694,3916,4161,4133,4387,4279,4432,4577,4412
충북,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",여자,482,482,534,505,536,630,669,672,663,793,796,756,823,877,926
충북,건설업(41~42),계,27478,28049,32521,32846,35851,32871,33432,31846,34037,41674,43446,44064,49151,50322,42511
충북,건설업(41~42),남자,24248,24603,28947,29244,31929,28982,29560,27793,29052,36819,37725,38401,42696,43864,36425
충북,건설업(41~42),여자,3230,3446,3574,3602,3922,3889,3872,4053,4985,4855,5721,5663,6455,6458,6086
충북,도매 및 소매업(45~47),계,63084,65304,65927,66425,65836,67615,72117,74643,75971,79215,79464,80085,81148,84157,73984
충북,도매 및 소매업(45~47),남자,32106,33355,34066,33781,34049,34663,36785,38482,39616,41751,42185,41897,42641,44297,40533
충북,도매 및 소매업(45~47),여자,30978,31949,31861,32644,31787,32952,35332,36161,36355,37464,37279,38188,38507,39860,33451
충북,운수 및 창고업(49~52),계,22650,23327,24893,24406,24620,24997,25884,25923,26842,26622,28963,28525,29805,30878,29204
충북,운수 및 창고업(49~52),남자,20725,21256,22933,22326,22722,22766,23677,23541,24170,24146,25969,25533,26755,27258,25945
충북,운수 및 창고업(49~52),여자,1925,2071,1960,2080,1898,2231,2207,2382,2672,2476,2994,2992,3050,3620,3259
충북,숙박 및 음식점업(55~56),계,51105,52307,52938,52750,53647,55588,59470,61398,63671,64681,66986,68799,72992,76781,64645
충북,숙박 및 음식점업(55~56),남자,15836,16307,16587,16816,17274,18502,20512,21465,22120,22319,23267,23971,25604,27527,23912
충북,숙박 및 음식점업(55~56),여자,35269,36000,36351,35934,36373,37086,38958,39933,41551,42362,43719,44828,47388,49254,40733
충북,정보통신업(58~63),계,5417,5383,5326,5016,5468,5703,5503,5774,5184,5182,5805,5824,6007,6064,5765
충북,정보통신업(58~63),남자,3888,3764,3819,3539,3863,4110,3839,4007,3638,3674,3934,4089,4156,4133,3937
충북,정보통신업(58~63),여자,1529,1619,1507,1477,1605,1593,1664,1767,1546,1508,1871,1735,1851,1931,1828
충북,금융 및 보험업(64~66),계,15091,16222,16231,17148,15459,16996,16824,16258,15954,16107,15654,16591,15726,15852,14757
충북,금융 및 보험업(64~66),남자,7465,7749,7663,8013,7373,7887,7830,7597,7309,7027,6863,7242,6734,6712,6192
충북,금융 및 보험업(64~66),여자,7626,8473,8568,9135,8086,9109,8994,8661,8645,9080,8791,9349,8992,9140,8565
충북,부동산업(68),계,8477,7588,8972,9397,10447,10487,10076,10401,10764,10469,11493,11242,11995,11939,11718
충북,부동산업(68),남자,6063,5293,6240,6391,6944,6916,6549,6761,7023,6784,7433,7277,7534,7627,7482
충북,부동산업(68),여자,2414,2295,2732,3006,3503,3571,3527,3640,3741,3685,4060,3965,4461,4312,4236
충북,"전문, 과학 및 기술 서비스업(70~73)",계,9533,9952,11078,11843,12218,12676,13386,13886,15179,15722,16990,17758,19280,22204,22224
충북,"전문, 과학 및 기술 서비스업(70~73)",남자,6570,6699,7576,8031,8331,8540,9023,9363,10253,10709,11284,11593,12525,14354,14087
충북,"전문, 과학 및 기술 서비스업(70~73)",여자,2963,3253,3502,3812,3887,4136,4363,4523,4926,5013,5706,6165,6755,7850,8137
충북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,12297,15612,14823,15278,16374,18140,20502,21499,23603,26985,25730,26672,27209,29567,29436
충북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",남자,7207,8962,8514,8616,9611,10766,11632,12432,13635,15809,14588,15405,15762,17463,17386
충북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",여자,5090,6650,6309,6662,6763,7374,8870,9067,9968,11176,11142,11267,11447,12104,12050
충북,"공공행정, 국방 및 사회보장 행정(84)",계,18725,19195,19572,22296,27724,25997,24465,25896,27753,28917,27708,27995,29481,31511,33732
충북,"공공행정, 국방 및 사회보장 행정(84)",남자,14137,14524,14511,16099,19299,17777,17150,17549,18520,18508,18066,18167,18416,19321,20139
충북,"공공행정, 국방 및 사회보장 행정(84)",여자,4588,4671,5061,6197,8425,8220,7315,8347,9233,10409,9642,9828,11065,12190,13593
충북,교육 서비스업(85),계,41121,42716,42275,43164,45681,46736,47772,47300,48995,50616,49321,50661,51293,52912,51364
충북,교육 서비스업(85),남자,18043,18622,17477,17360,18205,18759,19181,18460,19889,20693,19960,20175,20505,20506,19684
충북,교육 서비스업(85),여자,23078,24094,24798,25804,27476,27977,28591,28840,29106,29923,29361,30486,30788,32406,31680
충북,보건업 및 사회복지 서비스업(86~87),계,22975,24327,26759,30825,33568,35822,38122,41517,45051,46436,52142,55320,58992,62381,64231
충북,보건업 및 사회복지 서비스업(86~87),남자,5832,6118,6414,7120,7449,8315,8134,8794,9211,9385,10586,11254,11753,12215,12112
충북,보건업 및 사회복지 서비스업(86~87),여자,17143,18209,20345,23705,26119,27507,29988,32723,35840,37051,41556,44066,47239,50166,52119
충북,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,7873,8430,8680,9563,9461,10404,11076,11567,11781,11588,12727,13342,14059,15458,13234
충북,"예술, 스포츠 및 여가관련 서비스업(90~91)",남자,4654,4816,4986,5463,5474,5833,6019,6235,6161,5848,6590,6772,7173,7978,6930
충북,"예술, 스포츠 및 여가관련 서비스업(90~91)",여자,3219,3614,3694,4100,3987,4571,5057,5332,5620,5740,6137,6570,6886,7480,6304
충북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,22793,23860,23870,24719,24771,24938,26040,26232,26649,27917,26659,26838,27116,28547,26266
충북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",남자,12946,13494,13436,13778,13345,13523,14060,14198,14310,14256,14204,14143,14183,14827,13976
충북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",여자,9847,10366,10434,10941,11426,11415,11980,12034,12339,13661,12455,12695,12933,13720,12290
충남,전체 산업,계,604729,622868,641729,665431,702557,748372,742041,777840,812815,858311,879981,897794,928259,973944,937082
충남,전체 산업,남자,364567,376115,390212,401048,423708,459058,451590,474731,495859,525141,537419,545614,559357,584670,567759
충남,전체 산업,여자,240162,246753,251517,264383,278849,289314,290451,303109,316956,333170,342562,352180,368902,389274,369323
충남,"농업, 임업 및 어업(01~03)",계,3168,3358,2844,2558,2615,2629,2480,2682,3208,3647,3982,4136,4442,4662,5205
충남,"농업, 임업 및 어업(01~03)",남자,2242,2432,2178,1870,1888,1973,1900,2037,2361,2781,2783,3010,3158,3479,3899
충남,"농업, 임업 및 어업(01~03)",여자,926,926,666,688,727,656,580,645,847,866,1199,1126,1284,1183,1306
충남,광업(05~08),계,945,903,959,997,1067,966,908,946,926,803,842,792,727,763,780
충남,광업(05~08),남자,842,795,838,883,925,847,799,818,819,711,745,691,634,671,699
충남,광업(05~08),여자,103,108,121,114,142,119,109,128,107,92,97,101,93,92,81
충남,제조업(10~34),계,188271,192020,199787,204239,218055,250669,240107,260484,269217,276581,284596,284336,293530,299436,301104
충남,제조업(10~34),남자,131200,137197,145828,146849,158578,187142,181034,196367,204419,212023,219201,219641,227701,232785,232808
충남,제조업(10~34),여자,57071,54823,53959,57390,59477,63527,59073,64117,64798,64558,65395,64695,65829,66651,68296
충남,"전기, 가스, 증기 및 공기조절 공급업(35)",계,4233,4197,4059,3968,4128,3948,3855,4113,4673,4860,5939,6199,6414,6610,6996
충남,"전기, 가스, 증기 및 공기조절 공급업(35)",남자,3887,3844,3662,3636,3797,3546,3490,3688,4143,4286,5198,5385,5411,5575,6060
충남,"전기, 가스, 증기 및 공기조절 공급업(35)",여자,346,353,397,332,331,402,365,425,530,574,741,814,1003,1035,936
충남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,3736,4046,4223,4119,4745,4917,4808,5354,5492,5954,6134,6423,6659,6878,6828
충남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",남자,3207,3506,3665,3533,4018,4239,4020,4510,4674,5083,5129,5518,5611,5848,5789
충남,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",여자,529,540,558,586,727,678,788,844,818,871,1005,905,1048,1030,1039
충남,건설업(41~42),계,29351,28091,30878,30861,36395,37468,38220,35844,40565,49464,52334,54247,54223,57902,50846
충남,건설업(41~42),남자,26457,25044,27480,27688,32850,33637,34377,31734,35713,44148,45929,47829,47015,50068,43867
충남,건설업(41~42),여자,2894,3047,3398,3173,3545,3831,3843,4110,4852,5316,6405,6418,7208,7834,6979
충남,도매 및 소매업(45~47),계,79502,82506,84621,85529,87607,88389,89681,93669,98782,104440,104402,106142,109494,114902,100615
충남,도매 및 소매업(45~47),남자,41615,43250,44185,45004,45763,46309,46671,49543,52492,55936,55553,55822,57163,60159,55532
충남,도매 및 소매업(45~47),여자,37887,39256,40436,40525,41844,42080,43010,44126,46290,48504,48849,50320,52331,54743,45083
충남,운수 및 창고업(49~52),계,24472,25343,27281,28590,29078,30118,29594,30655,31425,33740,35182,36310,37604,39701,37870
충남,운수 및 창고업(49~52),남자,22449,23130,24893,26166,26598,27159,26494,27598,28230,30309,31337,32322,33301,34742,33079
충남,운수 및 창고업(49~52),여자,2023,2213,2388,2424,2480,2959,3100,3057,3195,3431,3845,3988,4303,4959,4791
충남,숙박 및 음식점업(55~56),계,68461,71293,71480,70796,72241,75315,77734,80610,83912,87420,90185,93601,97680,102408,86765
충남,숙박 및 음식점업(55~56),남자,21317,22589,22886,23184,24052,25437,26639,28136,29123,30046,31193,32064,33827,36775,31645
충남,숙박 및 음식점업(55~56),여자,47144,48704,48594,47612,48189,49878,51095,52474,54789,57374,58992,61537,63853,65633,55120
충남,정보통신업(58~63),계,6084,5892,5822,6335,5939,6650,5836,6195,5967,6018,6154,5941,6279,6647,6237
충남,정보통신업(58~63),남자,4483,4367,4200,4491,4065,4620,4144,4369,4204,4145,4297,4042,4484,4760,4457
충남,정보통신업(58~63),여자,1601,1525,1622,1844,1874,2030,1692,1826,1763,1873,1857,1899,1795,1887,1780
충남,금융 및 보험업(64~66),계,17756,18161,18824,20520,20322,20228,20188,19401,19717,19889,20084,19835,19076,19227,17522
충남,금융 및 보험업(64~66),남자,8552,8939,9356,9903,9611,9622,9432,9185,9065,8561,8953,8765,8290,8383,7538
충남,금융 및 보험업(64~66),여자,9204,9222,9468,10617,10711,10606,10756,10216,10652,11328,11131,11070,10786,10844,9984
충남,부동산업(68),계,9889,9542,10276,11025,11402,11918,10800,11095,12044,11684,12903,12717,13608,14190,13609
충남,부동산업(68),남자,7327,6937,7385,7740,7937,8175,7275,7473,7908,7551,8211,8126,8560,9013,8803
충남,부동산업(68),여자,2562,2605,2891,3285,3465,3743,3525,3622,4136,4133,4692,4591,5048,5177,4806
충남,"전문, 과학 및 기술 서비스업(70~73)",계,10295,11584,11739,11938,11894,12723,12670,14629,16391,17639,19332,19333,20784,22584,24384
충남,"전문, 과학 및 기술 서비스업(70~73)",남자,7471,8344,8508,8689,8569,9053,8911,10505,11711,12489,13587,13469,14483,15526,17156
충남,"전문, 과학 및 기술 서비스업(70~73)",여자,2824,3240,3231,3249,3325,3670,3759,4124,4680,5150,5745,5864,6301,7058,7228
충남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,12206,13522,12597,14548,18693,21159,22844,25202,27498,33186,30472,30839,31104,35416,38196
충남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",남자,8479,8864,8399,9489,12386,13702,14558,16168,17400,21376,18908,20602,19322,21783,23657
충남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",여자,3727,4658,4198,5059,6307,7457,8286,9034,10098,11810,11564,10237,11782,13633,14539
충남,"공공행정, 국방 및 사회보장 행정(84)",계,24507,25459,26853,31224,30296,28396,29811,29054,29213,30652,30598,30985,32222,35093,37262
충남,"공공행정, 국방 및 사회보장 행정(84)",남자,18956,19089,19715,22958,22099,20491,20976,20645,20560,21254,21274,21081,21624,22855,23782
충남,"공공행정, 국방 및 사회보장 행정(84)",여자,5551,6370,7138,8266,8197,7905,8835,8409,8653,9398,9324,9904,10598,12238,13480
충남,교육 서비스업(85),계,55065,56646,55166,58685,62272,63667,59280,59933,60558,64178,62808,65280,67673,70440,66983
충남,교육 서비스업(85),남자,25909,26392,25214,26591,27595,29010,26307,26608,26500,26974,26686,27189,27943,28598,26617
충남,교육 서비스업(85),여자,29156,30254,29952,32094,34677,34657,32973,33325,34058,37204,36122,38091,39730,41842,40366
충남,보건업 및 사회복지 서비스업(86~87),계,27434,30077,33457,38281,44086,45641,48821,53809,58091,59684,66710,70730,76143,83707,87922
충남,보건업 및 사회복지 서비스업(86~87),남자,7320,7934,8440,9047,9584,9846,10143,11040,11496,11826,12440,12971,13783,15224,16063
충남,보건업 및 사회복지 서비스업(86~87),여자,20114,22143,25017,29234,34502,35795,38678,42769,46595,47858,54270,57759,62360,68483,71859
충남,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,9718,10023,10640,10726,11025,11242,11084,11366,12052,12081,13158,14322,14920,15947,13224
충남,"예술, 스포츠 및 여가관련 서비스업(90~91)",남자,5628,5884,5874,5885,6110,6111,6059,6221,6614,6389,6961,7575,7798,8363,7060
충남,"예술, 스포츠 및 여가관련 서비스업(90~91)",여자,4090,4139,4766,4841,4915,5131,5025,5145,5438,5692,6197,6747,7122,7584,6164
충남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,29636,30205,30223,30492,30697,32329,33320,32799,33084,36391,34166,35626,35677,37431,34734
충남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",남자,17226,17578,17506,17442,17283,18139,18361,18086,18427,19253,19034,19512,19249,20063,19248
충남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",여자,12410,12627,12717,13050,13414,14190,14959,14713,14657,17138,15132,16114,16428,17368,15486
전북,전체 산업,계,486912,502260,512016,544468,565801,581099,602986,624405,646649,669128,675943,681638,694669,720052,682268
전북,전체 산업,남자,281461,287713,294147,313155,324432,331337,341468,354017,366730,379261,378008,378957,381728,393065,372335
전북,전체 산업,여자,205451,214547,217869,231313,241369,249762,261518,270388,279919,289867,297935,302681,312941,326987,309933
전북,"농업, 임업 및 어업(01~03)",계,2243,2588,2591,2376,2467,2692,3127,3172,3526,3639,3760,3485,3581,3918,4634
전북,"농업, 임업 및 어업(01~03)",남자,1688,1996,1949,1894,1889,2025,2312,2317,2537,2728,2656,2580,2644,2950,3380
전북,"농업, 임업 및 어업(01~03)",여자,555,592,642,482,578,667,815,855,989,911,1104,905,937,968,1254
전북,광업(05~08),계,785,732,905,858,751,786,860,910,1011,1108,1015,932,972,970,825
전북,광업(05~08),남자,710,645,817,754,675,704,758,805,872,973,880,809,830,827,726
전북,광업(05~08),여자,75,87,88,104,76,82,102,105,139,135,135,123,142,143,99
전북,제조업(10~34),계,83276,85755,85013,94331,99351,105744,109262,116051,120601,122344,118968,117665,115285,117056,114855
전북,제조업(10~34),남자,59454,61419,61996,69581,73632,78975,81485,86888,90023,91634,88759,87874,85550,87320,85525
전북,제조업(10~34),여자,23822,24336,23017,24750,25719,26769,27777,29163,30578,30710,30209,29791,29735,29736,29330
전북,"전기, 가스, 증기 및 공기조절 공급업(35)",계,1693,1749,1931,2553,2486,2618,2011,1972,2127,2259,2092,2200,2525,2670,3283
전북,"전기, 가스, 증기 및 공기조절 공급업(35)",남자,1522,1568,1699,2259,2277,2263,1774,1706,1853,1963,1807,1850,2129,2262,2707
전북,"전기, 가스, 증기 및 공기조절 공급업(35)",여자,171,181,232,294,209,355,237,266,274,296,285,350,396,408,576
전북,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,3186,3437,3453,3748,3952,4088,4199,4543,4795,4616,4653,4775,5193,5090,5160
전북,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",남자,2770,2976,2978,3232,3385,3524,3589,3961,4126,3973,3942,4149,4491,4397,4429
전북,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",여자,416,461,475,516,567,564,610,582,669,643,711,626,702,693,731
전북,건설업(41~42),계,28317,25813,28422,30487,36361,34138,36259,36744,37997,43547,47263,47817,48690,50601,46357
전북,건설업(41~42),남자,24799,22414,24871,26472,31367,29496,31360,31579,32636,37452,39721,41105,41328,42976,38456
전북,건설업(41~42),여자,3518,3399,3551,4015,4994,4642,4899,5165,5361,6095,7542,6712,7362,7625,7901
전북,도매 및 소매업(45~47),계,81272,83310,81883,84637,84556,87554,90951,92897,97125,99640,98561,97504,99639,102998,89181
전북,도매 및 소매업(45~47),남자,40574,41788,41447,42840,42232,43760,45082,46854,49634,51768,50385,50082,51114,52787,48181
전북,도매 및 소매업(45~47),여자,40698,41522,40436,41797,42324,43794,45869,46043,47491,47872,48176,47422,48525,50211,41000
전북,운수 및 창고업(49~52),계,25285,25947,27103,29117,29050,28276,31401,31503,32384,32295,32211,31484,30926,31705,28987
전북,운수 및 창고업(49~52),남자,23352,23918,24940,26968,27291,26142,28540,28766,29410,29486,29105,28329,28015,28361,26151
전북,운수 및 창고업(49~52),여자,1933,2029,2163,2149,1759,2134,2861,2737,2974,2809,3106,3155,2911,3344,2836
전북,숙박 및 음식점업(55~56),계,54117,55888,55895,58189,58297,60874,63737,65783,68185,69724,70556,72408,75417,78756,67024
전북,숙박 및 음식점업(55~56),남자,17156,17664,18036,18912,19381,20614,22013,23008,24114,24942,25222,26169,27306,28943,25237
전북,숙박 및 음식점업(55~56),여자,36961,38224,37859,39277,38916,40260,41724,42775,44071,44782,45334,46239,48111,49813,41787
전북,정보통신업(58~63),계,7677,7829,7687,7345,7332,7586,6985,6902,7059,7030,7062,7255,7525,7159,7110
전북,정보통신업(58~63),남자,5316,5418,5188,5059,4989,5152,4688,4633,4851,4695,4669,4777,4935,4787,4836
전북,정보통신업(58~63),여자,2361,2411,2499,2286,2343,2434,2297,2269,2208,2335,2393,2478,2590,2372,2274
전북,금융 및 보험업(64~66),계,21673,21960,23130,23381,24785,24395,24810,23797,24023,25591,25515,25060,24517,24771,23889
전북,금융 및 보험업(64~66),남자,10740,10389,11138,11508,11439,11003,11413,11067,11011,11651,11507,11020,11115,10913,10408
전북,금융 및 보험업(64~66),여자,10933,11571,11992,11873,13346,13392,13397,12730,13012,13940,14008,14040,13402,13858,13481
전북,부동산업(68),계,8451,9507,9701,8767,9889,10446,10049,10674,11199,11668,11778,12167,13271,12975,12270
전북,부동산업(68),남자,6186,7209,7161,6306,7271,7512,7117,7605,7815,8036,8019,8324,8919,8749,8297
전북,부동산업(68),여자,2265,2298,2540,2461,2618,2934,2932,3069,3384,3632,3759,3843,4352,4226,3973
전북,"전문, 과학 및 기술 서비스업(70~73)",계,8054,8746,9720,10261,10130,10997,11807,13039,15433,16151,18322,18952,20788,21986,22108
전북,"전문, 과학 및 기술 서비스업(70~73)",남자,5414,5866,6807,7062,6728,7094,7644,8624,10272,10560,11638,11982,13088,13781,14206
전북,"전문, 과학 및 기술 서비스업(70~73)",여자,2640,2880,2913,3199,3402,3903,4163,4415,5161,5591,6684,6970,7700,8205,7902
전북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,11483,12847,13345,15643,17144,18597,20824,22556,22839,24920,23592,23935,23466,23655,20027
전북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",남자,7361,8528,8532,9256,10284,11238,12135,13126,13295,14646,13192,13292,12828,12889,11264
전북,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",여자,4122,4319,4813,6387,6860,7359,8689,9430,9544,10274,10400,10643,10638,10766,8763
전북,"공공행정, 국방 및 사회보장 행정(84)",계,27304,27882,29006,31105,32980,31290,28933,28857,30039,31158,30770,31506,32550,35155,38774
전북,"공공행정, 국방 및 사회보장 행정(84)",남자,20494,20841,21536,22814,24125,22630,20567,20581,21014,21335,21007,21276,21374,22531,23944
전북,"공공행정, 국방 및 사회보장 행정(84)",여자,6810,7041,7470,8291,8855,8660,8366,8276,9025,9823,9763,10230,11176,12624,14830
전북,교육 서비스업(85),계,49513,50830,51904,55692,55433,56727,58092,59340,59141,61177,60220,60341,61153,62699,60477
전북,교육 서비스업(85),남자,22108,22301,22195,24059,23029,23665,24322,24673,24747,24950,24701,24069,24179,23869,21977
전북,교육 서비스업(85),여자,27405,28529,29709,31633,32404,33062,33770,34667,34394,36227,35519,36272,36974,38830,38500
전북,보건업 및 사회복지 서비스업(86~87),계,33664,37444,40932,45549,50216,52003,55895,61031,64343,66121,73185,77099,80508,86679,92116
전북,보건업 및 사회복지 서비스업(86~87),남자,9029,9614,9854,10979,11047,11408,11899,12555,13301,13323,14821,15113,15252,16926,17649
전북,보건업 및 사회복지 서비스업(86~87),여자,24635,27830,31078,34570,39169,40595,43996,48476,51042,52798,58364,61986,65256,69753,74467
전북,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,8993,9274,9887,10338,10323,10439,10905,11268,11166,11627,12244,13502,14448,15550,12920
전북,"예술, 스포츠 및 여가관련 서비스업(90~91)",남자,5445,5703,5773,6131,5954,6101,6281,6412,6387,6464,6843,7479,7799,8375,7174
전북,"예술, 스포츠 및 여가관련 서비스업(90~91)",여자,3548,3571,4114,4207,4369,4338,4624,4856,4779,5163,5401,6023,6649,7175,5746
전북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,29926,30722,29508,30091,30298,31849,32879,33366,33656,34513,34176,33551,34215,35659,32271
전북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",남자,17343,17456,17230,17069,17437,18031,18489,18857,18832,18682,19134,18678,18832,19422,17788
전북,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",여자,12583,13266,12278,13022,12861,13818,14390,14509,14824,15831,15042,14873,15383,16237,14483
전남,전체 산업,계,508358,519017,535252,560699,569925,586908,601963,623800,656217,690853,694319,707972,733925,774294,738841
